id,name
13142,ADAU1401AWBSTZ-RL
13143,ADAU1401AWBSTZ
3593,ATXMEGA256A3U-AU
13144,ADAU1701JSTZ-RL
13145,ADAU1701JSTZ
13146,ADC084S021CIMM/NOPB
13147,ADC088S022CIMTX/NOPB
13148,ADC121C021CIMK/NOPB
13153,ADE9078ACPZ
13154,ADF4360-4BCPZRL7
1526,MSP430G2252IPW14
13155,ADF4360-7BCPZRL7
13156,ADS1000A0IDBVR
13157,ADS1015IDGST
4677,CY8C4247AZI-M485
13158,ADS1015IRUGR
13159,ADS1015IRUGT
1701,ATXMEGA128C3-AU
13160,ADS1018IDGSR
13161,ADS1100A0IDBVR
13162,ADS1110A0IDBVR
13163,SCD40-D-R1
13164,ADS1198CPAG
11407,0ZCJ0010FF2E
11408,0ZCJ0016FF2E
11409,0ZCJ0020FF2E
11410,0ZCJ0025AF2E
11411,0ZCJ0025FF2E
11412,0ZCJ0035AF2E
11413,0ZCJ0075AF2E
11414,0ZCJ0100FF2E
11415,0ZCJ0200FF2C
11416,1-2199119-5
11417,1-2199119-6
11418,1-2199230-6
11419,10018784-10201TLF
11420,10028917-001LF
11421,10061913-100PLF
11422,10061913-101CLF
11423,10061913-110PLF
11424,10131868-101LF
11425,16SEPC100M+TSS
11426,16SVP330M
11427,16SVPC270M
11428,16SVPE180M
11429,16SVPF180M
11430,2031-15T-SM-RPLF
11431,1-2199298-2
11432,2031-23T-SM-RPLF
11433,2031-42T-SM-RPLF
11435,1-2199298-3
11436,2042274-2
11437,1-2199298-4
11438,20SVP100M
11439,20SVP150M
11440,1-2199298-5
11441,20SVP47M
11442,20SVPF120M
11443,1-2199298-9
11444,246411067101894E
11445,1-2201197-0
11446,25SVPF330M
11447,1-2250024-1
11448,25SVPF47M
11449,3413
11450,3518P
11451,1050281001
11452,1546551-3
11455,3413.0214.22
11456,3529
11457,3557
11458,3568
11459,35RAPC2AV
11460,35RAPC4BHN2
11461,36913150000
11462,4-2337939-3
11463,4532-301-LF
11464,4532-601-LF
11465,5-5530843-0
11466,5-5530843-4
11467,54602-908LF
1078,MSP430F1232IRHBR
11468,5536600-1
11469,6-1734774-7
11470,7-5530843-5
11471,7-5530843-7
11472,A-2014-1-4-N-T-R
11473,16-600-10
11474,A-2014-2-4-N-T-R
11475,AI-1027-TWT-5V-2-R
11476,1702473
11477,AI-1027-TWT-5V-R
11478,AI-1223-TWT-3V-2-R
11479,AI-1223-TWT-5V-4-R
11480,AI-1223-TWT-5V-5-R
11481,AI-3035-TT-12V-R
11482,AMM-3738-B-R
11483,AOM-4544P-2-R
11484,1755516
11485,AOM-4544P-R
11486,1755529
11487,1755532
11488,AOM-6738L-R
11489,1755736
11490,AOM-6738P-R
11491,AT-1127-ST-2-R
11492,AT-1220-TT-3V-2-R
11493,1755749
11494,AT-1220-TT-R
11496,1755752
11498,AT-1224-TWT-R
11499,AT-1438-TWT-R
11500,1755765
11501,AT-1620-TWT-R
11502,AT-2830-TWT-R
11503,1757242
11504,AVR-M1608C080MTAAB
11505,AVR-M2012C390KT6AB
11506,B72220S0271K101
11507,B72220S0321K101
11509,CEM-1205-IC
11511,CEM-1212C
11513,CEM-1606
11514,CEP-2242
11515,CG0603MLC-05E
11516,1776275-3
11517,CG31.5LTR
11518,CMA-4544PF-W
11519,CMB-6544PF
11520,1803277
11521,CMC-2242PBL-A
11522,CMC-2742PBJ-A
11523,1803280
11524,CMC-5042PF-AC
11525,CMC-5044PF-A
11526,1803293
11527,CMEJ-0415-42-LP
11528,CMEJ-0415-42-P
11529,1803439
11530,CMEJ-0627-42-P
11531,1844210
11532,CMI-1275C-050
11533,CMI-1295-0585T
11534,1844223
11535,CMI-1295-1285T
11536,CMI-9705-0380-SMT-TR
11537,CMI-9705-0580-SMT-TR
11538,CMM-2718AT-42308-TR
11539,1933228
11540,CMM-3125AT-42316-TR
11541,1935161
11542,CMM-3729AT-42316-TR
11543,1935187
11544,CMM-4030DT-261075-TR
11545,CMM-4737DT-26186-TR
11546,1935776
11547,CMT-0502-75-SMT-TR
11548,1945119
11549,CMT-0525-75-SMT-TR
11550,CMT-1032-85-SMT-TR
11551,CMT-1075-SMT-TR
11552,CMT-1603-SMT-TR
11553,1977477-2
11554,CMT-322-65-SMT-TR
11555,CMT-7525-80-SMT-TR
11556,CMT-7525S-SMT-TR
11557,1977477-3
11558,CMT-8503-85B-SMT-TR
11559,CMT-8503-90-SMT-TR
11560,1984617
11561,CMT-8504-100-SMT-TR
11562,CMT-85853-97-SMT-TR
11563,CMT-9504-87-SMT-TR
11564,CPI-2398-90T
11565,CPT-1117-83-SMT-TR
11566,1985218
11567,CPT-9019S-SMT-TR
11568,CSS-0575A-SMT-TR
11569,1985234
11570,CSS-0578-SMT-TR
11571,CSS-95B30-SMT-TR
11572,CSS-I4B20-SMT-TR
11573,CSS-J4B20-SMT-TR
11574,CST-931AP
11575,CST-951AP
11576,1990009
11577,CT-1205-SMT-TR
11578,1990025
11579,CT-1205C-SMT-TR
11580,1990067
11581,2060-452_998-404
11582,CT-1205H-SMT-TR
11583,22035025
11584,CT-1212CL-SMT-TR
11585,22035035
11586,DMM-4026-B-I2S-R
11587,22035045
11588,22232021
11589,22232031
11590,22232041
11591,DT1042-04SO-7
11592,22232051
11593,ECASD40J107M015K00
11594,EEF-CS0J680R
11595,22272021
11596,EEF-CX0J101R
11597,EEF-CX0J151XR
11598,2386587-1
11599,EEF-CX0J221R
11600,EEF-GX0D331R
11601,EEF-GX0D561R
11602,EEF-GX0E471R
11603,EEF-GY0D821R
13165,ADS1292IRSMT
11604,EEF-SX0D331E4
11605,EEF-SX0D391XE
11606,EEF-SX0D471XE
11607,EEF-SX0E471ER
11608,EEF-SX0G221ER
11609,EEF-SX0J151ER
11610,EEF-SX0J221ER
11611,EEH-ZA1V271V
11612,EEH-ZC1H101V
11613,ERB-RD0R50X
11614,ERB-RD2R00X
11615,ERB-RE1R00V
11616,ERZ-HF2M270
11617,ERZ-V20D681
11618,ERZ-VF2M151
11619,ERZ-VF2M201
11620,ERZ-VF2M220
11621,ERZ-VF2M241
11622,ERZ-VF2M390
11623,ERZ-VF2M471
11624,ERZ-VF2M820
11625,ESD9B3
11626,ESD9B5
13166,ADS1298CZXGT
11627,ESD9L5
11628,ESD9X5
11629,ESDALC6V1-1U2
11630,26604020
11631,EZA-EG1N50AC
11632,EZA-EG2A50AX
11633,26604030
11634,EZA-EG2N50AX
11635,EZA-EG3A50AV
11636,EZJ-Z1V420FA
11637,G97V21322HR
11638,282836-2
11639,G97V22332HR
11640,282836-4
11641,282843-2
11647,284391-2
11649,HSEC8-110-01-S-DV-A
11652,284391-3
11653,HSEC8-130-01-L-DV-A
11654,HSEC8-130-01-S-DV-A
11655,ICS-40618
11656,ICS-40730
11657,3-644456-3
11658,ICS-43432
11659,IM69D120V01XTSA1
11660,IM69D130V01XTSA1
11661,389690002
11662,395011003
11663,MAX30034CUA+
11665,MAX366CSA+
11667,MAX366EPA+
11668,MAX366ESA+
11669,MAX366ESA+T
11670,MAX367CWN+
11671,MAX367EWN+T
11672,MAX4895EETE+
11673,MAX6496ATA+T
11674,MAX6497ATA+T
11675,MAX6499ATA+T
11676,MAX9940AXK+T
11677,5035480622
11678,MDT320B03001
11679,5035520622
11680,MDT420B01001
11681,MDT420B03001
11682,5050663022
11683,MDT420E03001
11684,MDT420M01001
11685,MDT420M03001
11686,530470210
11687,MEC2-05-01-L-DV-WT
11688,MF-MSMF014-2
11689,MF-MSMF020-2
11690,530470310
11691,MINISMDC050F-2
11692,530470410
11695,530470510
11699,530480310
11702,532530270
11704,532530370
11707,532540270
11713,54020-44030LF
11715,559099872
11717,559320210
11719,61300311121
11720,61300411121
11722,640445-2
11723,SS14
11725,640456-2
11726,640456-3
11727,640456-4
11731,68000-103HLF
2050,MSP430G2153IN20
11794,2199230-4
11795,2199230-5
40,ATMEGA324P-20AU
11841,ANM-5254L-LW100-R
11846,AOM-5024L-HD-F-R
13167,ADS1298IPAGR
495,MSP430F2330IRHAT
11859,AT-2310-T-LW100-R
11860,1758018
11864,AUM-5047L-3-R
1342,MSP430FR5726IRGER
13168,ADS1299-6PAG
13169,ADS1299IPAG
13170,ADS1299IPAGR
13171,ADS130E08IPAG
13172,ADS7049QDCURQ1
11942,5050662422
750,MKL26Z128VFT4
3697,ATTINY44V-10SSU
313,ATMEGA164PV-10MU
13174,ADS7830IPWR
13175,ADS7830IPWT
5724,FIN1002M5X
11292,ACDA02-41SURKWA-F01
10269,EPM7128SQC100-6N
11293,LDS-C512RI
10897,X1311WV-01J-C18D27
10961,AT88SC0808CA-SH-T
2711,MSP430F5217IRGCT
10942,LT4356IMS-1#TRPBF
3251,PIC18F452-I/P
11977,77311-118-02LF
11979,796689-2
11984,A-2004-2-4-LPS-N-R
13190,UC2846N
13192,UCC27282DR
11989,A-CCS 068-Z-T
11990,APA-308-T-A
11991,DMP1045U-7
11992,ARJE-0034
11993,ARJM11B1-502-AB-EW2
13195,UCC27517DBVT
11994,ARJM11C7-009-AB-EW2
13198,UCC28084DR
11999,ARJM11D7-009-AB-EW2
12001,ARJM11D7-502-AB-EW2
13200,UCC2808DTR-1
12007,AW-10-03-G-D-122-097
13202,UCC28600D
12011,AXT524124
12013,B10B-XH-A
12014,B2B-PH-K-S
13204,UCC28704DBVR-1
13206,UCC28722DBVR
13208,UCC28742DBVR
12022,ESD9B3.3ST5G
12023,ESD9B5.0ST5G
12026,ESD9L5.0ST5G
12027,ESD9X5.0ST5G
13211,UCC28C43DR
13213,UCC28C45DR
3916,ADS8688IDBT
10974,G6K-2F-RF-T DC5
10973,G6K-2F-RF-T-TR03 DC5
3613,TLV75512PDBVR
13216,VIPER22ADIP-E
13217,W25Q16JVUXIQ TR
13220,W25Q16JVZPIQ
1523,ATSAMD21J15B-MFT
10918,CKCL22X7R1H103M085AA
7379,0ZCF0075AF2C
10922,ECQ-E4333KF
1195,MSP430F5504IRGZT
7796,OV2640-VL9A
11299,EG1218
561,ATSAME51J19A-AU
11004,MAX-M10M-00B
7419,ATMEGA1280-16AU
10959,9405R-24
3903,ATSAMDA1E16B-MBT
2883,MKL17Z128VLH4
11043,CUS-12TB
4966,STM8AF6223PCAX
3305,pic18f45k80-i/pt
711,ATSAMD51J18A-MF
13222,W25X40CLUXIG TR
12070,ME1008410101011
1705,ATXMEGA128C3-MH
10894,HC-PH-3A-B-K-10
6601,BAT54HT1G
10895,S12B-PHDSS-B(LF)(SN)
6599,ROX1SJ2R2
5746,MCP4821T-E/MS
10904,LI0603E470R-10
10906,IR17-21C/TR8
3153,pic18f27j53-i/ss
10907,TEMD7000X01
10908,3362P-1-103
4812,SFH 4550
6725,VSMB1940X01
7458,150060VS75000
6214,LTST-C191KRKT
6524,SML-D12M1WT86
4324,SFH 4356P
5827,NHD-0420CW-AB3
9054,ATDS3534UV395B
7520,SFH 4715A
1045,MKL17Z64VMP4
9166,TSAL6100
6843,VSMY2853GX01
5857,LTST-C190KFKT
6127,LTST-C191KFKT
6414,LTST-S270KGKT
10514,SK6812MINI-012
11010,MAX2370ETM
4618,CY7C65213A-32LTXI
7686,BAT54JFILM
6175,RMCF0603ZT0R00
9565,BMA280
8859,NCP3064MNTXG
10878,SW-200M-20T10G2
10917,CKCL22C0G1H221K085AA
10924,16TQC100MYF
10932,06035J0R2PBSTR
6253,LTC4368HMS-1#PBF
10963,SI8261BAC-C-IS
11160,Si8610BC-B-IS
11031,BMP390
11042,CL-SB-22A-02T
11048,CSE187L-P
9322,691382010003
11053,NOSD107M006R0100
11143,SI4362-C2A-GMR
11171,741C083330JP
11183,ECS-320-8-37CKM
11190,CSTNE12M0G550000R0
3838,ATTINY13V-10MMU
11212,FBMJ1608HS280NTR
11255,XDCAG49M950PGA00P0
11270,CST306-3A
9343,SJ-2523-SMT-TR
11304,N1342DEA-0008BQE=P3
7433,UCC8-010-1-H-S-1-A
10984,SR4L002
10930,06035J100FBTTR
10920,ECQ-E2104KB
10837,ED550/2DS
6407,ADUM4190BRIZ-RL
5514,STM32L011E3Yx
1159,mcp6l04-x/st
3780,ATMEGA162-16PU
7268,SIM8055-6-1-14-00-A
3923,ATSAMD21J17D-MU
10081,MT29F4G08AAAWP-A TR
154,ATTINY441-SSU
3518,ATMEGA645P-AU
6874,2N222AN
10044,LPC662IMX
7083,RP2040
290,ATMEGA6490V-8AU
7658,Pin header 1x1
6339,BATT
7085,GRM3195C2A563GA01j capacitor
10950,DSC8124AI2
5779,MAX3232ECDBR
10694,CUSA-T80-15-2400-TH
8122,AM1815SPIEVB
10953,DEA162450BT-1260B2
9654,RTL8188CUS-GR
5936,BLM15AG121SN1D
10104,SR1100
10052,LTC3525ESC6-5#TRMPBF
4817,TSB41AB2PAPRG4
5565,STM32L041E6Yx
10391,MAX77301EWA/T
10758,MA40S4S
5516,STM32L011E4Yx
10034,LM331N/NOPB
6591,DRV632PW
9466,MKXR3W24704B00KB00
10964,VO3120-X007T
9528,MFS1/4CC3000F
3296,LPC824M201JDH20J
2064,TDA4862
10074,MLT-8530
3564,ATMEGA329P-20MU
8011,TAJA105J016RNJ
2086,PIC12F1501-I/MS
10435,MP915-75.0-1/
2762,MSP430F2132IRHBT
10094,RFD77402
9612,SS5-40-3.00-L-D-K-TR
3653,ATTINY861V-10MU
8223,CXA1372S
529,PIC16F1509-I/P
7733,HDR-M-2.54_1x1
1012,ATTINY861A-XU
1390,ATMEGA64-16MU
9715,BSS123
10559,1x6 1mm JST
6922,MTMM-102-02-S-D-000-ND
3545,ATMEGA3290PA-AU
6450,693022010811
10896,WAFER-PH2.0-2PWB
1636,PIC16F690-I/SS
1029,PIC16F1829LIN-E/SS
3958,ATSAMD21G15A-AUT
2749,MSP430F2254IYFFR
10028,KPEG-204A
3813,AT90CAN128-16AU
761,ATMEGA329PA-MUR
3282,MAC7111MAG50
3980,ATMEGA88PA-MU
3708,ATTINY426-SF
3620,ATMEGA325P-20MU
5550,STM32L031E6Yx
4753,ATTINY2313A-MMHR
7740,HDR-M-2.54_1x8
10992,DC1722J5020AHF
3855,ATSAML21E16B-MUT
10994,RFX2401C
4430,ATSAML21E18B-AUT
10998,MAX2354ETI
10999,MAX9982ETP+T
2832,MKL26Z256VMP4
11000,TRF370315IRGET
9651,"LPC1850FBD208,551"
11008,NXQ1TXH5/101J
567,ATSAMDA1G16B-ABT
3118,pic18f25k80-i/ml
3404,PIC18LF442-I/PT
3845,ATSAML21J16B-MUT
11013,B82450A1084C000
2928,MK20FN1M0VMD12
11015,B82451A2384D000
4022,PIC32MX575F256H-80I/PT
11020,AS3933-BQFT
9412,TL331-Q1
791,MKL17Z128VFT4
11024,TMCS1108A1BQDRQ1
1028,MKL17Z32VFT4
11026,SHT41-AD1B-R3
2694,MSP430F5239IRGCT
3544,ATMEGA4808-AFR
11029,TFDU4101-TT3
2236,LED1642GWPTR
6319,LTC6906CS6#TRPBF
11032,CH201-00ABR
2175,ATTINY1627-MF
10311,HY2120-AB
11049,NOJB476M006RWJ
1047,ESP32-WROOM-32
11051,CD15CD070DO3F
11054,HBL5006P2T5G
6487,SZ1SMA5913BT3G
11056,NX20P0407UKZ
7744,HDR-F-2.54_1x3
7563,10uF 16V
11059,CSTNE20M0V53C000R0
7765,QMS-09B-03
3763,ATTINY25V-10MU
7750,HDR-F-2.54_1x9
11065,8L01-05-001
8737,ME6211C33M5G-N
11068,CPC1004NTR
9010,SY8008B
11070,SKY12348-350LF
11072,BGA725L6E6327FTSA1
11074,BGA524N6E6327XTSA1
10121,103-40034
2829,MKL26Z64VLH4
7284,MCP4651T-503E/ST
11078,C0727J5003AHF
2323,MKL16Z32VFT4
11080,AD608ARZ-RL
11082,ADL5375-05ACPZ-R7
2260,TJA1042T/1J
7390,LT4356IDE-2#PBF
11084,AD8345AREZ-RL7
7930,DSHP03TS-S
3530,ATMEGA640V-8CUR
7208,MAX5468EUT+T
11091,AD8315ARMZ
7853,TYPE-C-31-G-03
11093,PD0922J5050S2HF
6895,4259-63
11095,AS179-92LF
6318,EEE-1VA100WR
11098,ST25DV04K-IER6S3
5991,BLM15BD182SN1D
6960,ESP32-S3-WROOM-1-N8
11101,BH1749NUC-E2
9683,G2R-1A-E DC12
1034,L-53GD
11105,AEAT-6600-T16
4574,MKL25Z128VLH4
7272,MCP4261-103E/SL
11108,LPS22HHTR
11109,1825097-1
568,MSP430AFE251IPW
6449,MCP4021-503E/SN
11148,SH-7010TA
7629,USB4110-GF-A
11111,S558-5500-25-F
9652,RTL8720DN BW16
11112,ATB322524-0110-T000
2306,MKL43Z128VMP4
11115,760390015
7651,HLMP-1301
7078,CH 340G
11117,750317829
11118,0ZCH0010FF2E
4936,UA9638CP
5123,TOP257LN
6610,EEE-FK1H100P
10131,ABM8W-48.0000MHZ-8-D1G-T3
5114,TOP255YN
7721,DC JACK TH 3.5x1.35mm
7864,"BAP64-03,115"
11128,AGQ20024
2367,NCS4325DR2G
6966,AAT003-10E
11133,1VB1
5626,A2541HWV-8P
4502,NE555PW
11136,DS1100LZ-50+T
7734,HDR-M-2.54_1x2
288,ATMEGA168V-10MU
7935,MPP104J2G10NN22640
11141,PAT1220-C-2DB-T5
11144,MAX1472AKA
7702,R-1206
7707,L-0603
6218,LB2518T471K
2735,ICE40HX8K-BG121
11154,LMK61E2-SIAT
9197,CTS-2235
1884,MSP430G2513IRHB32T
1163,ICL7660CPA
3521,ATMEGA645-16MU
8576,LM1086IS-5.0
11157,ISO6742DWR
5436,TPS73131DBVR
7017,TMP20AIDCKR
6294,LQG15HS6N8J02D
11172,HPT1608-50-T1
6939,SI4460-C2A-GMR
2455,MSP430F2011IRSAR
5928,AS5601-ASOM
11180,NOJB107M006RWJ
10066,MCP1825S-1802E/DB
10273,EVQ-PAD04M
9317,1725685
2655,84952-4
5957,CC0805KRX7R9BB104
11200,NFE31PT222Z1E9L
11202,NFE61PT472C1H9L
10740,TPS542941PWPR
3973,ATMEGA88V-10AU
10761,XC6206P122MR-G
10881,XW05202-040R-00
2970,MCP73871-1CCI/ML
10488,XC6206P182MR
2548,M24C01-WMN6P
10877,XD-ZH1.5-14AW
6250,EEE-1AA330WR
11213,HZ0603A252R-10
11216,T491A106K010AT
11218,3544-2
5879,3034
11222,LBP01-0810B
10880,VL53L4CDV0DH/1
10215,BLP2016SM-GTR
11225,LBM2016T2R2J
7279,EEE-FT1C470AR
6034,BAT-HLD-001-THM
11229,TAS5518PAGR
6191,865080545012
10882,TFBS4711-TT1
1074,PIC16F1937-I/PT
5525,STM32L011F4Ux
9555,"BYW29E-200,127"
10883,HDGC0802WR-S-12P
7441,S2B-PH-K-S
6238,EEU-TP1V471
11237,IRM-02-3.3
11239,RAC03-05SK
10886,FH12-12S-0.5SH(55)
9699,BTS500801TMBAKSA1
10887,X1511WRS-14LHF-LPSW
11250,1734303-1
10889,HC-SHD-2*7PLT-G-04
6071,BHX1-2032-SM
11253,XDCAG38M850PGA00P0
10890,HC-SHD-2*15PLT-G-04
5761,C1005X7R1C104K050BC
7758,CONN-TH_2P-P5.08
1659,TPS2500DRCR
10891,HDGC0802WR-S-16P
4720,ATTINY212-SSF
11266,SP-48
10892,X1011WVS-2x11-9TV01
6091,BK-912-TR
11268,CST206-1A
11271,SE050C2HQ1/Z01SDZ
10893,CS-1126WS-2X3(L8.8)
11273,BB-2020BGR-TRB
5235,TPS26633PWPR
11274,HDSM-281B
4014,PIC32MX250F128D-I/PT
3978,ATMEGA88PV-10MU
5989,CL05B104KP5NNNC
11287,MAX30101EFD+T
11307,EN5322QI
2795,MOC3063M
4743,TL7660CDR
6564,TSX-3225 6.0000MF18X-AC0
11295,RT314024
11297,PEC11R-4215F-S0024
7751,HDR-M-2.54_2x2
10898,X1311WV-03J-C40D24
265,ATMEGA168PV-10MU
3692,ATTINY461-20PU
10899,X1311WV-02J-C40D24
4992,TNY286PG
11312,H5084FNLT
10901,X1321WV-2x09J-C40D18
9069,VS1053B
3540,ATMEGA48A-AU
11318,W3A45C103KAT2A
2780,MSP430F1122IDW
10981,MAX2644EXT-T
1661,ATTINY826-XU
3694,ATTINY45-20XU
11320,LC72722PM-TLM-E
6291,687124149022
10902,X1311WV-08J-C40D24
10903,XL-1005UBC
11324,0900FM15D0039001E
6311,TPL5010DDCT
10905,X1511WRS-15LHF-LPSW
4105,PMEG6010ER/115
11328,PLED9Q12
11329,CDV19FF102JO3F
11331,DSC6021CI2A-003W
2906,PIC16F1454-I/P
11334,PH9085.034NLT
6261,EEE-1CA100SR
11338,1825057-1
10909,AFC08-S12FCC-00
6273,EEE-1CA470WR
6084,ACS712ELCTR-05B-T
6641,MCP4022T-503E/CH
2664,ATMEGA88-20MU
10915,EEE-FTE221XAP
3774,ATMEGA164P-20AU
2475,ILD74
7198,CC0603KRX7R9BB103
10928,TAJA226K010RNJ
10933,08055J220FBTTR
6477,EEE-1VA2R2NR
10937,0686F8000-01
10939,C2Q 2
10941,LTC4368IMS-1#PBF
9392,LTST-C190CKT
10945,VC060326A580DP
3736,ATMEGA16A-MU
5239,NCP1217AD65R2G
2051,ATMEGA644P-20MU
10956,9405-02
7385,EEE-FK1C101P
10957,9405R-28
2132,L6598D
10967,SML-D12U1WT86
1551,ATSAMDA1G14B-MBT
3423,LED0603/P
1213,PAM8302AASCR
6935,CC1310F128RSMR
10385,LTST-FC03ED-5A
10970,OKI-78SR-5/1.5-W36-C
10972,1-1393277-4
10833,LM393DR
5970,35WR5KLFTR
10914,10SVP47M
10913,BH23APC
5657,EEE-FK1H100UR
10916,CA0612KRX7R9BB102
7745,HDR-F-2.54_1x4
3213,CAT24M01XI-T2
1960,ATSAMD21G18A-MU
10921,ECQ-UAAF224M
5671,EEE-FK1V220R
10923,NOSA106M006R0800
2713,IPDD60R102G7XTMA1
649,MMBF170LT1G
3741,ATMEGA169PV-8MCH
5473,TPS76338DBVR
10931,06035J4R7ABTTR
4603,BZV55B2V4
10934,3557-2
3531,TLV71333PDBVR
10936,C2Q 500
5914,CY2305SXI-1
10938,0686F7000-01
10068,MCP73213T-A6BI/MF
6921,EEE-FT1V220AR
10940,C1F 8
4745,C1206C104K5RAC7210
1846,DRV8801RTYT
3311,M24C02-RMN6TP
10949,DSC8101BL2
2570,DRV8833RTYT
10952,3550LP14A0300001T
10951,HFCN-2000+
3319,LSM303DLHC
10955,B39921B3588U410
3345,PIC18F97J60-I/PT
10958,9405R-22
3197,CDNBS08-SLVU2.8-4
10962,SI8751AB-ISR
10965,LCM-S01602DTR/M
6231,EEU-ED2E101
2669,ATMEGA88PA-CCUR
2888,MKL16Z256VLH4
6880,EEU-ED2G220S
10971,1393280-5
3574,ATXMEGA64B3-MH
5596,LM7805
9345,FH34SRJ-4S-0.5SH(50)
5718,DA14680-01F08A92
779,PRTR5V0U2X
792,ATXMEGA64C3-MH
3500,4N36
4337,L293D
10980,BALF-NRF01E3
10982,AMCA31-2R450G-S1F-T3
10985,APAE1590R2540AKDB1-T
263,IRS2505LTRPBF
3491,AT42QT1070-SSUR
4177,COM-13909
10990,LTC5582IDD#PBF
4934,SM6T22A
1062,MIC2026-2BN
10995,SKY65943-11
10996,AD9865BCPZRL
6083,RJHSE5E80
5379,TPS62207DBVT
11001,AD8341ACPZ-WP
5212,NCP1203D100R2G
3146,MCP2561-H/P
10499,SDP33-1500PA-TR-250PCS
10986,PRO-OB-440
11005,NRF52832-CIAA-R
11006,NINA-B112-04B
11007,BL652-SA-01-T/R
3737,TLV75715PDRVR
8028,1N5819
11014,TPLC553030-592H
5951,CC0603ZRY5V9BB104
11016,B82450A1855E001
5972,CL05B103KB5NNNC
10988,ADL5380ACPZ-R7
11019,ST25DV04K-JFR6D3
1325,ATMEGA329-16MU
11228,TAS5508PAGRG4
3839,ATTINY13V-10PU
48,MSP430F5309IRGZT
3563,ATMEGA329P-20AU
2339,NCS20072DR2G
5995,CL10B104KO8NNNC
11030,ICP-10125
2871,GBU4D-E3/45
2661,MSP430F2330IYFFT
11035,1571983-4
11036,800SP9B6M6RE
11039,TL2230EEF100
2825,MKL27Z256VFT4
6011,EMK105B7104KV-F
11041,CJS-1200TA
3902,AP131-18WG-7
11045,B3F-4055
6026,GCM155R71H102KA37D
11047,TL3315NF100Q
11050,NOJB106M010RWJ
4708,SMF24A
11052,CD15ED300JO3F
6046,GCM188R72A103KA37D
11055,HBL5006XV2T1G
4958,STM6600DA55DM6F
11060,NOSA106M006R2000
762,SMF30A
6693,GRM155C80J225KE95D
6097,GRM155R71C103KA01D
11064,HE3621A0510
10989,MAX4000EUA
11067,CPC1017NTR
11069,MAAV-007941-TR3000
11071,MAATSS0018TR-3000
4075,LIS2DH
6123,GRM155R71H102KA01D
4077,LMT84DCKT
11077,max4003eua-T
11075,LT5575EUF#PBF
3133,MCP3424-E/SL
11248,BMD-300-A-R
4114,LM2675M-ADJ
11079,C5060J5003AHF
419,BZV55C62/L1
11081,MAX2671EUT-T
6128,GRM155R71H103KA88D
4895,TXB0104YZTR
11085,DPX105850DT-6018A1
6158,GRM188R60J226MEA0J
11087,DPX165950DT-8048A1
1212,IR2110
11088,DPX165950DT-8145A1
1674,MSP430G2403IPW28
4108,MAX883EPA
4736,LM2576SX-ADJ/NOPB
11094,JPS-3-1+
7654,ESP32-WROOM-32D
5899,ICP-10101
11096,SKYA21003
6330,LQW15AN15NJ00D
11099,ST4SI2M0004TPIFW
4776,293D106X9016A2TE3
1667,LM2576T-15G
11104,VEML6040A3OG
11002,LMV242LD/NOPB
4204,RAC20-12SK
5610,ATtmega328p-AU
11107,USEQGSEACH4180
2719,MSP430F2131IRGER
1412,MCP2551-I/P
11110,78601/1JC
11159,Si8421AB-D-IS
4242,TMR/2-2413WI
11114,78253/55C
11113,78253/55MC-R
141,3SB 1.25-R
11116,760390014
4252,TMR/1-2423
11119,0ZCG0020AF2C
5673,ABS10
4277,TMR/0510
4009,A1102ELHLT-T
4292,TDN/5-0912WISM
4295,TCM809SENB713
4308,RAC04-24SGB
11129,ABS07-32.768KHZ-7-T
7298,0ZCJ0050FF2G
10991,C0810J5003AHF
4107,HLK-PM01
11132,BFCN-2491+
11135,DS1023S-200
2422,NCV8114BSN150T1G
11137,EP53F8QI
8698,MC74HC595ADG
11022,AS72651-BLGT
6114,MF-MSMF050-2
11140,G7SA-3A1B-DC24
3672,ATMEGA32-16MU
11142,MAX2620EUA
11009,ADF7011BRUZ-RL7
11146,SIM-S-IO3-MFF2-2
6116,11026588-00
11149,CMI-9653S-SMT-TR
4352,SFH620A-1
11150,CA064C104M4RAC7800
11152,LMK61E2BAA-SIAT
5960,PTS18126V300
11155,ATECC508A-SSHDA-T
4358,SFH617A-4X016
11158,SI8420BB-D-IS
11011,1551576-5
11162,1EDI40I12AFXUMA1
3152,CY7C68013A-56PVXC
11164,COM-16347
420,MSP430F2370IYFFR
11165,IN-PI55TATPRPGPB
11018,M24LR04E-RMC6T/2
3622,ATMEGA325P-20AU
458,ATTINY461-20SU
3543,TLV73311PDBVT
6210,CC1101RGPT
7348,B03B-PASK-1
1423,ATSAMA5D21C-CU
11176,CRGCQ0402J10M
2969,ESP-07S
1362,CY8CMBR3110-SX2I
3480,TLV70242PDSER
11179,YC164-JR-074K7L
11182,TAJB476K010RNJ
6800,SLM9670AQ20FW1311XTMA1
11034,MA40S4R
11187,06035J1R2PBSTR
11186,ECQ-E4124JF
1400,LM5166XDRCR
11189,ECS-327KE-TR
2996,MIC5205-2.85YM5-TR
11057,CSTNE16M0VH3C000R0
325,OP07CD
189,AT89S4051-24PU
4547,MAX4717EBC+T
230,ATMEGA1284-MU
1890,MSP430G2533IRHB32R
1810,MAX604ESA+
4093,ISO1541D
4571,SN75176AP
238,ATMEGA16L-8MU
1464,PIC16F677-I/SS
3985,ATMEGA88A-MMH
